Audio_Song,Lyric_Song,Arousal,Valence,Quadrant,Emotion,EnhancedEmotion,lyric_id,word_count,unique_word_count,lexical_diversity,avg_word_length,line_count,avg_words_per_line,positive_word_ratio,negative_word_ratio,sentiment_ratio,top_word_1,top_word_1_count,top_word_2,top_word_2_count,top_word_3,top_word_3_count,top_word_4,top_word_4_count,top_word_5,top_word_5_count,repetition_ratio,repeated_words_count,repeated_phrases_count,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,rolloff_mean,flatness_mean,contrast_mean,zcr_mean,tempo,rms_mean,rms_std,beat_strength,low_energy_ratio,energy_entropy,brightness,warmth,activity,harmonic_energy_ratio,harmonicity
MT0002939380,MT0002939380,0.57875,0.35,Q2,Aggressive,Aggressive,MT0002939380,363,159,0.4380165289256198,3.958677685950413,43,8.44186046511628,0.0165289256198347,0.0082644628099173,1.5,tha,15,no,10,without,9,face,9,reaction,9,0.5619834710743802,51,5,-65.539,113.21014,62.99215,23.802816,4.611878,17.6791,36.343597,10.8041725,2.0929143,10.105338,12.847705,13.47352,5.699555,8.902575,7.3940454,9.582784,-7.0723805,9.183026,9.6270485,8.912183,0.53194505,8.067111,7.087924,7.9541583,-4.1978106,7.8103304,0.477468,0.30813804,0.48495024,0.25643793,0.6302284,0.2829489,0.44049725,0.21611802,0.3882943,0.2263579,0.46373728,0.28732768,0.43098634,0.23418882,0.52866364,0.2937224,0.53977454,0.28308824,0.53097016,0.2860073,0.51097333,0.2901657,0.48319417,0.26956066,2865.85673351034,684.3537612491093,2678.7678304214155,6105.3214152900055,0.03889329,22.085726660895755,0.14269188092589,[135.99917763],0.17975979,0.097426414,1.2560474,0.44706482,10.070827,0.21312548,0.34173316,[0.20372653],0.342916,1.2011079
MT0002949712,MT0002949712,0.50625,0.29375,Q2,Aggressive,Aggressive,MT0002949712,178,66,0.3707865168539326,5.033707865168539,43,4.1395348837209305,0.0,0.0561797752808988,0.0,nobody,16,inflikted,11,no,10,wicked,9,show,8,0.6292134831460674,21,2,-7.8754973,80.82788,84.42463,28.043238,-16.427877,20.219013,42.5811,13.780607,0.564901,9.762876,16.273252,7.7913113,2.0376208,7.4746513,9.910494,8.023237,4.322546,9.550095,1.7473522,7.6378837,-1.8319666,7.608462,8.439502,8.016169,0.7539366,5.777566,0.73159575,0.26619482,0.5178898,0.22274227,0.51904625,0.24852994,0.5356453,0.25861353,0.49933517,0.23786302,0.47444785,0.21961682,0.55673623,0.26840872,0.60837233,0.2547537,0.53141475,0.24842605,0.4797071,0.23135571,0.4874579,0.21134657,0.6676364,0.23483442,2515.5817553598213,592.7489021325767,2389.828235987317,5225.885066454624,0.02859306,21.16358680553145,0.1247543476683436,[95.703125],0.2514264,0.09656319,1.2266872,0.45912102,10.202862,0.1570261,0.3789312,[0.2005191],0.40560272,1.8275414
MT0002954708,MT0002954708,0.50625,0.29375,Q2,Aggressive,Aggressive,MT0002954708,310,190,0.6129032258064516,4.141935483870967,33,9.393939393939394,0.0064516129032258,0.0096774193548387,0.5,but,5,fool,5,know,4,so,4,from,4,0.3870967741935484,46,0,-32.978855,72.09906,56.07841,18.701393,1.5519807,13.678335,38.805206,12.99951,1.387202,8.935088,8.425819,8.313116,2.846151,9.916607,8.514555,7.8784523,5.362723,8.590846,4.803218,6.8117404,-0.37951136,7.077394,5.9777074,7.3750196,-6.952337,6.733785,0.41604495,0.2615946,0.41820958,0.26005706,0.4130242,0.23996003,0.49085683,0.27865535,0.5264747,0.28591174,0.5367565,0.290633,0.5035818,0.28427234,0.51787907,0.27616042,0.5716661,0.2909255,0.5202503,0.28188384,0.45819575,0.25850892,0.42836425,0.26590016,3157.9284158204373,645.5505431499377,2742.3805722269144,6303.295218169505,0.06063413,21.38100533318323,0.1715575416021671,[89.10290948],0.17538154,0.07226359,1.3186634,0.3912425,10.18907,0.2211935,0.3560339,[0.13022505],0.2679016,0.7048914
MT0003008724,MT0003008724,0.57125,0.305,Q2,Aggressive,Aggressive,MT0003008724,157,78,0.4968152866242038,3.745222929936306,24,6.541666666666667,0.0063694267515923,0.0127388535031847,0.3333333333333333,inside,8,fire,6,burns,6,never,5,ll,3,0.5031847133757962,26,1,-41.168163,71.09231,86.33277,14.994457,-10.455164,14.284079,38.80676,14.997086,-3.1376467,11.319297,15.865594,9.365271,-6.5299273,10.836762,13.488907,7.9150596,-1.5793366,7.1212487,4.8213925,7.1992364,-2.4257438,7.196354,4.9375815,6.3592706,-8.667056,6.554025,0.631721,0.28085655,0.52541524,0.23965158,0.4246256,0.2377715,0.40304,0.23652285,0.45444703,0.26961562,0.50550586,0.29220495,0.4947906,0.2662824,0.5057349,0.27378148,0.43580666,0.23250368,0.40274248,0.24912986,0.4492427,0.28386742,0.5317313,0.2597437,2466.842872782121,387.3333047065246,2450.596724793374,5344.234350812693,0.023469327,21.335602784045008,0.117065807614164,[103.359375],0.17110087,0.06410343,1.1427755,0.49858046,10.209217,0.14411873,0.35740387,[0.14737399],0.4117474,1.6396533
MT0003019852,MT0003019852,0.5462499999999999,0.229375,Q2,Disgust,Aggressive,MT0003019852,227,110,0.4845814977973568,3.4229074889867843,26,8.73076923076923,0.0,0.0176211453744493,0.0,way,8,life,6,never,5,if,4,will,4,0.5154185022026432,39,0,35.540596,33.57902,88.734795,14.419717,-35.38771,13.4916115,46.33692,15.123655,-5.22846,12.355382,13.182421,7.558288,-5.6838236,9.283386,14.4882765,7.6394916,-5.426997,7.356461,6.564236,7.456412,3.8104837,6.737709,7.247383,6.18162,-5.106995,6.2943425,0.35531154,0.2294429,0.34321988,0.21893626,0.45525074,0.2614423,0.5655805,0.28751847,0.63942695,0.30525723,0.58849,0.30378267,0.47579962,0.28414997,0.39409593,0.24348888,0.4616301,0.28728494,0.42310822,0.28356856,0.32547706,0.22195077,0.37362528,0.24418582,2391.5577107313397,278.5108499553336,2147.3720352829587,4694.696611811871,0.015008987,22.432302657931725,0.1283937814434984,[92.28515625],0.34227714,0.06291602,1.1898084,0.45647147,10.306853,0.09991461,0.47109264,[0.26322583],0.49171305,2.4551456
MT0003023886,MT0003023886,0.50625,0.29375,Q2,Aggressive,Aggressive,MT0003023886,95,44,0.4631578947368421,4.08421052631579,18,5.277777777777778,0.0,0.0105263157894736,0.0,into,4,separation,4,soul,4,myself,3,drown,3,0.5368421052631579,27,4,5.703968,65.80988,67.87246,18.683949,-16.687546,16.128908,48.99703,11.847808,3.2557085,8.652798,24.181149,7.3007045,4.916469,5.8143506,17.120012,6.2037373,1.3251367,7.4578323,4.70659,6.855438,-1.899498,5.8504863,5.869365,4.9816637,3.549926,6.423173,0.6508131,0.2532202,0.6691841,0.23418401,0.6009215,0.23016159,0.5228476,0.22013451,0.5387959,0.2335586,0.5513313,0.25031275,0.5815595,0.2447647,0.7111294,0.25437602,0.6617199,0.23413542,0.5880937,0.23987755,0.5391817,0.21890993,0.5359029,0.19115898,2713.871526328629,400.7825888179412,2437.780607920428,5480.825961167645,0.029032974,20.696619860061983,0.1371561038266321,[107.66601562],0.26267773,0.0873585,1.1714691,0.40939826,10.198633,0.16515641,0.41030493,[0.23567887],0.47816512,3.1945238
MT0003041246,MT0003041246,0.5462499999999999,0.26375,Q2,Aggressive,Aggressive,MT0003041246,189,61,0.3227513227513227,3.306878306878307,24,7.875,0.0,0.0,0.0,don,9,reason,7,need,7,lie,7,straight,6,0.6772486772486772,29,5,-9.728457,98.46504,62.02542,26.579685,-14.201468,15.17452,51.985374,13.992883,1.4338837,10.564034,19.995516,8.629585,0.96249855,8.857444,12.01699,8.411815,-0.07181077,7.2373047,7.5200224,8.23981,-5.02715,6.713819,8.18952,7.7318482,-4.4197063,6.845991,0.6403332,0.26580167,0.61975926,0.2323292,0.70001453,0.23668668,0.6583005,0.25262225,0.5982987,0.23857231,0.5350468,0.24377994,0.46139625,0.20024572,0.5596934,0.25351894,0.6049803,0.2556014,0.6409359,0.2574809,0.6394223,0.25026163,0.61838114,0.24154855,2925.3469514496223,685.8775533329709,2457.7819747474964,5678.157331626113,0.04113278,21.76887186900162,0.1727238232875386,[123.046875],0.24043661,0.08556043,1.2988149,0.3627175,10.20729,0.17888004,0.41020444,[0.24654145],0.42733464,2.0612044
MT0003085195,MT0003085195,0.565,0.23375,Q2,Disgust,Angry,MT0003085195,741,271,0.3657219973009447,3.577597840755736,83,8.927710843373495,0.0013495276653171,0.0053981106612685,0.2,got,24,no,24,ain,23,class,20,mack,15,0.6342780026990553,99,4,-45.260532,57.701115,91.8366,23.82874,8.685967,18.873135,36.45327,15.405441,0.2028166,13.702885,12.436224,9.245037,0.26129407,10.757165,10.598019,10.342922,-0.49445713,9.218209,6.3920383,8.979965,1.3477868,7.5718765,5.515976,6.4980783,-0.20219299,6.3097787,0.4729181,0.28384113,0.45216274,0.2689576,0.44854066,0.28284195,0.4475997,0.28401682,0.41917858,0.25148892,0.45042297,0.25789577,0.52861756,0.27671182,0.55226237,0.27114722,0.59523386,0.29489532,0.564006,0.2865105,0.55151355,0.30850974,0.51267755,0.301136,2217.899733035405,668.810611817474,2507.694984907503,4992.886475365229,0.020600956,20.64503935717974,0.0805433527234907,[103.359375],0.23381902,0.07158981,1.6356508,0.57825196,10.263716,0.14365347,0.28612816,[0.2013949],0.37387058,1.3229661
MT0003094118,MT0003094118,0.5225,0.30625,Q2,Aggressive,Aggressive,MT0003094118,650,206,0.3169230769230769,3.393846153846154,95,6.842105263157895,0.0061538461538461,0.0107692307692307,0.5,suicide,29,do,12,like,11,if,9,nigga,8,0.683076923076923,91,17,-77.50314,62.311916,66.99341,30.898638,-2.8121512,30.454247,19.679838,17.426226,-1.1012067,14.714211,11.279197,12.393024,7.4890447,12.639774,10.221505,10.370379,-0.4230442,9.602734,7.8080783,9.143411,3.791454,9.28394,9.112712,9.175985,0.942703,8.424704,0.56883246,0.27646816,0.5021348,0.26077405,0.4795322,0.2623699,0.48708558,0.2705249,0.5324305,0.2969249,0.52602017,0.3011884,0.554483,0.2907139,0.5308914,0.25684455,0.5580045,0.25555626,0.6162122,0.27454817,0.5777162,0.2649095,0.6059153,0.2831766,2849.111704773812,1029.7351392458204,2695.9411156718493,5920.622532138884,0.04548806,21.28682576565192,0.1244591869436919,[95.703125],0.16772522,0.09551273,1.3673248,0.47768456,10.111094,0.21712404,0.32850713,[0.13376523],0.5729837,2.9434772
MT0003106472,MT0003106472,0.565,0.23375,Q2,Disgust,Angry,MT0003106472,754,320,0.4244031830238727,3.6379310344827593,83,9.08433734939759,0.0026525198938992,0.0106100795755968,0.2222222222222222,shit,8,cause,8,that,7,lost,7,yo,7,0.5755968169761273,113,0,-91.891716,60.522697,85.56039,29.254519,-5.427165,23.644987,40.37505,15.690213,7.0125995,16.597029,17.320717,10.330738,-2.541697,12.391543,11.940046,10.763184,4.249934,9.240372,6.0392723,10.150963,3.7896914,10.319314,7.357765,7.252863,5.5670366,6.9448776,0.61531395,0.2971867,0.57649946,0.2581166,0.50612926,0.25926292,0.4902929,0.2682161,0.48288786,0.278363,0.5093988,0.30507672,0.48587486,0.29008424,0.49907577,0.30135942,0.45538798,0.28774512,0.46087676,0.28611368,0.5091532,0.279892,0.56746566,0.27023554,2183.4893296212576,773.269375930024,2356.830700143248,4699.713248143624,0.017890586,21.37373666474709,0.0906589378144349,[198.76802885],0.18372057,0.08286579,1.7747627,0.5613149,10.183413,0.12206227,0.342501,[0.3043148],0.47127822,2.2870474
MT0003117846,MT0003117846,0.5462499999999999,0.336875,Q2,Hostile,Hostile,MT0003117846,217,88,0.4055299539170507,3.557603686635945,29,7.482758620689655,0.0092165898617511,0.0,2.0,re,10,that,6,don,5,money,4,can,4,0.5944700460829493,50,7,-26.610521,68.736725,68.57553,14.126478,-0.25238863,13.393227,16.843304,15.032331,28.190142,12.745026,13.400773,10.381871,-1.2862251,9.262074,25.461971,8.638556,2.7708771,7.7987313,3.7122097,6.865581,9.541421,7.1570225,3.4350038,7.1752944,-5.86889,7.14382,0.37300852,0.2480926,0.43244523,0.24423291,0.5187816,0.29932365,0.5239424,0.28242353,0.49080566,0.25825384,0.49717122,0.2875286,0.5197629,0.28168896,0.6187172,0.3387338,0.5434982,0.27796564,0.5158202,0.28903365,0.39959377,0.24284449,0.31894928,0.21343398,2853.5910840093725,544.55885036206,2926.041219616135,6608.326707019156,0.034773845,21.330427171478927,0.1193779629450464,[103.359375],0.22780678,0.081011884,1.2406845,0.46995938,10.218901,0.22533701,0.32960704,[0.19621638],0.49946368,3.1682193
MT0003124476,MT0003124476,0.5462499999999999,0.2774999999999999,Q2,Aggressive,Aggressive,MT0003124476,114,23,0.2017543859649122,3.421052631578948,23,4.956521739130435,0.0087719298245614,0.0087719298245614,0.5,gay,22,tim,21,really,13,fucking,7,re,5,0.7982456140350878,11,4,-34.79093,55.35535,99.530594,15.81556,-71.50139,14.130653,99.09975,12.197149,-20.940336,14.377014,47.98466,11.033373,-25.087631,10.976608,28.358522,9.276528,-19.653019,7.972494,4.9946938,6.333231,-10.367616,6.308858,-1.8269931,6.1737785,1.2438856,5.719678,0.63711727,0.23994859,0.6841169,0.24893942,0.6325871,0.23480435,0.61406875,0.2513852,0.5024613,0.2191386,0.45930427,0.19525127,0.56548345,0.2843728,0.517919,0.23244737,0.46348706,0.22229919,0.45816225,0.231697,0.47689515,0.21499088,0.5363177,0.2438705,2559.663359577156,320.7004341187337,1953.4934922863583,4742.101024021612,0.0012576367,22.483724833713502,0.1658749209014797,[123.046875],0.22612247,0.059678845,1.0807713,0.35509613,10.263696,0.10565287,0.53232676,[0.23186386],0.42416164,1.9825981
MT0003209662,MT0003209662,0.50625,0.29375,Q2,Aggressive,Aggressive,MT0003209662,83,54,0.6506024096385542,5.0,19,4.368421052631579,0.0,0.0,0.0,inhale,7,exhale,5,exhaled,1,injected,1,voice,1,0.3493975903614458,7,0,9.515397,70.09067,49.07233,14.530102,-25.766544,20.32599,38.756874,11.985025,10.928257,8.675204,15.264671,8.116414,4.0134993,8.071409,11.073022,7.242752,1.4757072,6.0750937,-1.3421773,7.5552993,-4.9350243,7.008058,4.610487,5.0757723,-2.2346988,7.674178,0.7811593,0.1794825,0.764467,0.19165407,0.6954055,0.22819476,0.65788275,0.21780409,0.71304244,0.2047419,0.58577156,0.18114291,0.45808983,0.15119413,0.55504215,0.1758471,0.6329987,0.2269374,0.57202774,0.20998144,0.53503454,0.1863782,0.65257084,0.18595605,3238.7796250016686,355.5651547293004,2562.220688588769,6187.195920206076,0.060341395,22.29052063880999,0.2046147869098297,[143.5546875],0.2271035,0.098060355,1.0691918,0.31938636,10.181048,0.20331313,0.45334765,[0.27168143],0.5164587,3.37552
MT0003224500,MT0003224500,0.575625,0.2475,Q2,Disgust,Angry,MT0003224500,278,99,0.356115107913669,3.8776978417266186,31,8.96774193548387,0.0071942446043165,0.0107913669064748,0.5,believe,24,again,5,got,5,make,4,this,4,0.6438848920863309,44,4,-22.52613,70.001274,67.81793,27.174547,9.311369,21.543818,31.979534,15.594684,13.700578,12.80438,17.040995,9.442422,7.118143,10.762766,11.50666,11.260242,0.22112049,9.470964,6.3501205,8.923993,0.36461914,8.245624,10.452799,7.9407997,1.7033156,8.4419565,0.5585816,0.34707412,0.44559968,0.25437552,0.45881313,0.2694015,0.44408438,0.30933848,0.39857063,0.23960017,0.41251168,0.27254143,0.44790334,0.27134502,0.54970026,0.32685995,0.3687952,0.23690325,0.3546257,0.2355578,0.44240052,0.2793779,0.46492344,0.28065208,2866.8745079041646,862.5795643981511,2828.46351836101,6200.770838120405,0.03145017,22.019974109641424,0.1159588604150541,[107.66601562],0.2598869,0.076097734,1.3827262,0.46322137,10.256626,0.22022927,0.31512514,[0.23317488],0.48293436,2.381113
MT0003237550,MT0003237550,0.5449999999999999,0.365,Q2,Confrontational,Confrontational,MT0003237550,84,42,0.5,4.678571428571429,24,3.5,0.0,0.0119047619047619,0.0,black,15,forest,15,no,13,left,2,people,1,0.5,5,0,-52.018696,77.511955,98.07029,32.004276,-30.621155,27.051596,50.863922,22.85398,5.9863687,17.288652,9.65059,10.530475,4.538326,10.5090275,10.929231,9.831815,9.312213,13.203661,9.936037,7.2058806,0.9626927,7.0731497,6.4621816,6.086648,-2.9751594,5.9171805,0.46833465,0.30330065,0.3713883,0.22407232,0.31894952,0.20054112,0.3790655,0.20638229,0.5276443,0.26149473,0.6463724,0.30710894,0.61628795,0.24573857,0.60341257,0.22707275,0.65150183,0.24155363,0.61432743,0.30535507,0.52387923,0.25799614,0.46562147,0.2884414,2251.3160997797963,662.4546465052326,2239.546320017896,4743.962980571546,0.01571412,22.36407058672355,0.0892436024574303,[135.99917763],0.23409793,0.08424876,1.4109393,0.47905475,10.21675,0.11039702,0.410291,[0.26530938],0.7351231,7.33648
MT0003262589,MT0003262589,0.56375,0.3556249999999999,Q2,Aggressive,Aggressive,MT0003262589,290,151,0.5206896551724138,3.579310344827586,37,7.837837837837838,0.0068965517241379,0.0310344827586206,0.2,life,4,away,4,asked,4,why,4,oh,4,0.4793103448275862,48,1,-12.000906,43.944702,61.625515,17.157913,-15.935984,11.959505,31.055944,12.24552,-4.416371,8.77648,9.285409,7.8176117,4.214284,10.559049,7.953465,7.253767,0.027398124,7.276266,3.357732,6.498432,-6.673828,6.5625696,3.0986514,5.8848586,-4.0450606,6.036594,0.40354082,0.26251596,0.34291705,0.25215775,0.3721716,0.2862169,0.37529707,0.2550688,0.47784954,0.30173638,0.45149803,0.3001773,0.33715355,0.23096171,0.37940827,0.27934387,0.5208976,0.29231992,0.6525862,0.32275698,0.49263912,0.29445672,0.4234175,0.2759089,3000.330367982039,478.7036384640581,2568.4469255098284,5880.46444163603,0.055187095,21.651803312195877,0.1777691442530959,[161.49902344],0.17663445,0.05247545,1.263531,0.40051836,10.265979,0.18169287,0.42389402,[0.23771909],0.43382522,1.9823762
MT0003294608,MT0003294608,0.565,0.323125,Q2,Aggressive,Aggressive,MT0003294608,169,107,0.6331360946745562,4.011834319526627,30,5.633333333333334,0.0118343195266272,0.0118343195266272,0.6666666666666666,who,3,all,3,by,3,never,2,try,2,0.3668639053254438,29,2,-41.135044,70.18803,74.7526,16.282608,-17.276167,11.420855,54.76955,10.43097,-13.303528,11.336764,21.53564,9.457503,-7.3932915,9.164015,28.622805,8.002105,-18.068502,7.0308113,19.54585,7.175599,-7.624706,6.85749,13.29975,5.52702,-16.997505,5.495929,0.51504004,0.19761807,0.6444582,0.24823569,0.6623851,0.2166941,0.6132936,0.21584314,0.62622756,0.22541629,0.6717675,0.22996391,0.63538486,0.20578554,0.6661727,0.22141847,0.68350273,0.21801326,0.5873595,0.21194047,0.49205533,0.20039108,0.49214122,0.1986193,2867.001537309104,415.4385728342139,2482.9076854525138,5756.540190989019,0.012735333,23.383397924653572,0.1657620362083978,[92.28515625],0.15891398,0.058998432,1.2001276,0.4032501,10.2110405,0.1777239,0.3968419,[0.12221168],0.4291453,2.1174843
MT0003309945,MT0003309945,0.54875,0.305,Q2,Angry,Angry,MT0003309945,226,122,0.5398230088495575,4.65929203539823,43,5.255813953488372,0.0,0.0398230088495575,0.0,death,7,hell,6,crypts,4,seen,3,darkened,3,0.4601769911504424,32,4,-103.24078,65.05293,90.45587,33.958504,-51.610294,30.13174,68.14166,20.560366,-14.673146,16.256071,10.735975,9.798677,-5.186511,8.34646,10.470487,8.405547,2.0913568,7.827307,-2.0113816,8.342632,2.1677392,6.4804783,-4.10909,7.372563,-14.916599,5.664744,0.3417101,0.19451678,0.3742387,0.17984101,0.6244497,0.19691828,0.85201544,0.20054188,0.6862025,0.20606102,0.39783877,0.1859475,0.3740499,0.19520867,0.5017449,0.21583742,0.5175341,0.21089792,0.5009578,0.20942199,0.5303266,0.2861946,0.3984445,0.1969058,2627.936516441088,525.4410606118635,1990.998027009675,4870.420549233262,0.022411535,24.045204526428314,0.18509374092976,[95.703125],0.09528939,0.043536462,1.2331568,0.3533412,10.187525,0.11228079,0.49104843,[0.07599577],0.33285666,1.2068676
MT0003315880,MT0003315880,0.57875,0.2675,Q2,Angry,Angry,MT0003315880,134,45,0.3358208955223881,3.5970149253731343,27,4.962962962962963,0.0,0.044776119402985,0.0,what,12,girls,6,hate,6,tell,6,problem,6,0.664179104477612,28,6,-77.6578,75.53089,125.61295,20.80957,-55.89822,15.350568,81.214195,11.9866085,-43.050335,9.150508,21.008509,16.384085,-19.891003,10.449748,24.703705,14.972707,-17.32914,8.523392,4.117515,12.820215,-8.1244135,5.4712777,0.13347666,5.8433547,2.4563258,5.0619783,0.445188,0.26302618,0.4150314,0.24348463,0.40821943,0.27926022,0.37572807,0.23800518,0.50704396,0.28456008,0.5272482,0.2749849,0.5610057,0.25744173,0.6285648,0.28861767,0.52679515,0.2546102,0.4950479,0.3013737,0.42194486,0.22862907,0.42225325,0.22622995,2195.478778096129,376.81350614697953,1875.4678507916897,4256.44926183364,0.006749031,22.977421360933576,0.1392875175357972,[95.703125],0.15202129,0.055418797,1.0676993,0.49121678,10.211395,0.07880386,0.4361093,[0.12124094],0.44967538,2.448726
MT0003326925,MT0003326925,0.54875,0.26125,Q2,Aggressive,Aggressive,MT0003326925,148,62,0.4189189189189189,3.439189189189189,26,5.6923076923076925,0.0,0.0067567567567567,0.0,big,4,mouth,4,nothing,3,know,3,shut,3,0.581081081081081,35,4,-52.906536,40.0447,57.49307,16.839233,-15.792074,13.80901,46.421246,15.241842,1.8863829,8.892952,18.698158,7.353186,5.472646,8.618715,14.761311,6.3965693,7.2189646,6.7414107,13.469218,5.9749875,-0.35721478,6.6591973,6.0475082,6.520888,-2.9416625,5.5708294,0.43020073,0.2591143,0.46230105,0.23973185,0.5021256,0.2435417,0.51481956,0.30003285,0.5104567,0.28064257,0.4666227,0.26577175,0.49264163,0.26676235,0.5565938,0.30971268,0.51620656,0.25240666,0.5070153,0.26241127,0.52238125,0.2876365,0.46222875,0.27049232,2922.2031827447663,426.4158369263032,2526.6013332781627,5720.857073426616,0.034464702,21.66707113166304,0.1435497744533668,[112.34714674],0.13718429,0.02900244,1.1536053,0.3899885,10.298879,0.17216058,0.4155723,[0.12843553],0.545572,3.697996
MT0003336800,MT0003336800,0.54875,0.27625,Q2,Aggressive,Aggressive,MT0003336800,139,80,0.5755395683453237,4.510791366906475,19,7.315789473684211,0.0215827338129496,0.0,3.0,shot,4,down,4,peace,3,should,3,that,2,0.4244604316546763,29,4,-14.152324,66.3285,59.214252,15.956011,-12.875644,13.426975,39.486286,12.025867,4.4963984,8.031215,5.4332433,6.789632,-5.5887356,7.0533237,10.802986,6.4024296,-2.9649844,6.8386827,6.4730673,6.1836762,3.5191243,6.446828,6.732707,6.205245,-7.2060156,5.700106,0.4081706,0.2176929,0.43460283,0.22101845,0.49636096,0.2516284,0.6147035,0.22129202,0.8602185,0.20403346,0.63093376,0.21729489,0.51420414,0.23976354,0.47391385,0.23511983,0.45918363,0.21520317,0.4297378,0.23411112,0.38513064,0.19556056,0.4358062,0.22602831,3077.9148311004965,479.8220459215455,2592.999958041016,6120.879654544795,0.066583015,20.9202701127169,0.1825109901073916,[112.34714674],0.16373283,0.04163592,1.1969461,0.3612512,10.27795,0.19926958,0.41917005,[0.15329097],0.37752107,1.6281745
MT0003337396,MT0003337396,0.50625,0.29375,Q2,Anger/Fear,Anger/Fear,MT0003337396,166,79,0.4759036144578313,3.825301204819277,20,8.3,0.0,0.0120481927710843,0.0,fight,10,back,9,time,6,now,5,our,3,0.5240963855421686,33,3,14.302556,72.772415,56.10643,11.525072,-0.4646589,8.547421,34.95698,11.808592,-1.5488926,9.237425,12.467662,6.356922,-0.63132584,6.7542257,15.539861,8.325742,-0.7839273,6.2215514,7.6080146,7.5011015,2.817212,5.6111526,5.3372345,6.366312,-3.7057765,6.8657293,0.56297684,0.2711835,0.47198373,0.22276329,0.5165094,0.23654735,0.5159306,0.22946045,0.6174116,0.2369606,0.70087665,0.25048524,0.59523463,0.20802155,0.57570034,0.23841386,0.6379216,0.250987,0.6450883,0.27651033,0.4825727,0.2155827,0.5324392,0.24594131,3191.4429832406545,316.6145372873973,2770.8909940479443,6505.393996105844,0.061631512,20.10739335608416,0.1641755000725619,[135.99917763],0.245247,0.08574248,1.2123613,0.3965827,10.219427,0.22500408,0.35064796,[0.27794493],0.41436255,1.8500475
